,Sport,League,Year,Prediction,Probability,Odd,Opponent_probability,Opponent_odd,Id_Match,Result
18,beisbol,usa/mlb/,2017,home,0.5855,1.47,0.5625,2.75,0ABSKfWN,1
19,beisbol,usa/mlb/,2017,home,0.5715,2.45,0.4745,1.6,0ABVIU6D,0
20,beisbol,usa/mlb/,2017,home,0.5820000000000001,1.7599999999999998,0.4115,2.1,0AqixEh7,1
21,beisbol,usa/mlb/,2017,away,0.6085,1.8300000000000003,0.5501666666666667,2.0,0C2Jlnoq,1
22,beisbol,usa/mlb/,2017,home,0.48200000000000004,2.0,0.4801666666666667,1.8300000000000003,0C2UTSbI,0
23,beisbol,usa/mlb/,2017,home,0.5841666666666666,1.55,0.5585,2.6,0Cn6Xkrd,1
24,beisbol,usa/mlb/,2017,home,0.59,1.9,0.473,1.9,0Cv5alsB,0
25,beisbol,usa/mlb/,2017,home,0.43933333333333335,1.66,0.389,2.3,0CvwRVPO,0
26,beisbol,usa/mlb/,2017,away,0.5301666666666667,1.86,0.5215,1.95,0E1szTtC,1
27,beisbol,usa/mlb/,2017,home,0.6048333333333333,1.6,0.4281666666666667,2.45,0EFS3Zuk,0
28,beisbol,usa/mlb/,2017,home,0.6835,1.6,0.4185,2.45,0ENCk8ta,0
29,beisbol,usa/mlb/,2017,home,0.6066666666666667,1.62,0.3638333333333333,2.4,0EP8Z0Nl,0
30,beisbol,usa/mlb/,2017,away,0.5468333333333333,2.3,0.4163333333333333,1.66,0Egclft2,1
31,beisbol,usa/mlb/,2017,away,0.6138333333333333,1.8300000000000003,0.386,2.0,0EszBtd8,1
32,beisbol,usa/mlb/,2017,home,0.4226666666666665,1.7999999999999998,0.4078333333333333,2.05,0Gf3tDUe,1
33,beisbol,usa/mlb/,2017,home,0.5835,2.8,0.5106666666666667,1.45,0IgRRgQO,0
34,beisbol,usa/mlb/,2017,home,0.5653333333333334,1.7999999999999998,0.4115,2.05,0Iy88mV9,1
35,beisbol,usa/mlb/,2017,home,0.6495,1.7599999999999998,0.358,2.1,0K21EFc0,1
36,beisbol,usa/mlb/,2017,home,0.55,1.8300000000000003,0.3305,2.0,0K6P107e,1
37,beisbol,usa/mlb/,2017,home,0.5429999999999999,1.5199999999999998,0.5078333333333334,2.67,0K8Loglo,0
38,beisbol,usa/mlb/,2017,home,0.5025000000000001,2.9,0.4938333333333334,1.43,0Kl6rfCt,1
39,beisbol,usa/mlb/,2017,home,0.6890000000000001,1.9,0.2675,1.9,0M1Q7eS1,0
40,beisbol,usa/mlb/,2017,home,0.4908333333333333,0.0,0.4138333333333333,0.0,0MDn21CT,1
41,beisbol,usa/mlb/,2017,home,0.5691666666666667,1.37,0.44383333333333336,3.2,0MPYHuj9,0
42,beisbol,usa/mlb/,2017,home,0.485,1.7100000000000002,0.4186666666666666,2.2,0MTEnFq1,1
43,beisbol,usa/mlb/,2017,away,0.6281666666666667,1.66,0.4043333333333333,2.3,0MVNzyUT,0
44,beisbol,usa/mlb/,2017,away,0.5281666666666667,1.95,0.4881666666666667,1.86,0MyTgf7d,0
45,beisbol,usa/mlb/,2017,home,0.6621666666666667,1.64,0.4816666666666667,2.35,0OpdQbZD,0
46,beisbol,usa/mlb/,2017,home,0.4898333333333333,1.7400000000000002,0.3638333333333333,2.15,0OxN0Iaj,1
47,beisbol,usa/mlb/,2017,away,0.4872592592592593,2.8,0.4740740740740741,1.45,0Q1h3x9K,1
48,beisbol,usa/mlb/,2017,away,0.5198333333333334,2.1,0.5163333333333333,1.7599999999999998,0Q3QiI3E,1
49,beisbol,usa/mlb/,2017,home,0.4666666666666667,0.0,0.308,0.0,0QaVj6g1,0
50,beisbol,usa/mlb/,2017,away,0.574,1.68,0.5335,2.25,0QsVs4gB,0
51,beisbol,usa/mlb/,2017,home,0.5486666666666666,1.95,0.4851666666666667,1.86,0SI4VTnA,1
52,beisbol,usa/mlb/,2017,home,0.6819999999999999,0.0,0.25566666666666665,0.0,0SpK9unj,1
53,beisbol,usa/mlb/,2017,home,0.5516666666666666,1.58,0.3255,2.5,0UD6VOuL,1
54,beisbol,usa/mlb/,2017,home,0.5855,1.68,0.5625,2.25,0YcqEHRp,0
55,beisbol,usa/mlb/,2017,home,0.6161666666666666,2.1,0.3745,1.7599999999999998,0Yw5t6rO,1
56,beisbol,usa/mlb/,2017,away,0.5368333333333333,1.7599999999999998,0.3661666666666665,2.1,0bRuGdRC,0
57,beisbol,usa/mlb/,2017,home,0.7781666666666667,1.27,0.17466666666666664,3.8,0boSeJME,1
58,beisbol,usa/mlb/,2017,home,0.7281666666666666,1.37,0.3933333333333333,3.2,0dnuzfpk,1
59,beisbol,usa/mlb/,2017,home,0.5955,0.0,0.535,0.0,0dtaV3jp,1
60,beisbol,usa/mlb/,2017,away,0.5331666666666667,1.68,0.4148333333333333,2.25,0f1OOm3g,1
61,beisbol,usa/mlb/,2017,home,0.6025,0.0,0.4511666666666666,0.0,0fN4o1Oi,0
62,beisbol,usa/mlb/,2017,home,0.5096666666666667,1.7100000000000002,0.3855,2.2,0fVnzITk,0
63,beisbol,usa/mlb/,2017,home,0.4731666666666667,1.47,0.4686666666666667,2.75,0fZt0m3I,1
64,beisbol,usa/mlb/,2017,home,0.7001666666666666,1.41,0.4585,3.0,0h4zKsfi,1
65,beisbol,usa/mlb/,2017,home,0.556,1.95,0.4078333333333333,1.86,0hCiFYQC,1
66,beisbol,usa/mlb/,2017,home,0.6223333333333333,1.7100000000000002,0.5065,2.2,0hdgMK27,0
67,beisbol,usa/mlb/,2017,home,0.4893333333333333,1.66,0.4538333333333334,2.3,0hhexInU,0
68,beisbol,usa/mlb/,2017,home,0.5788333333333333,1.86,0.5615,1.95,0jNgclVo,1
69,beisbol,usa/mlb/,2017,away,0.5345,1.7999999999999998,0.5223333333333333,2.05,0joQsPF8,0
70,beisbol,usa/mlb/,2017,away,0.5008333333333334,1.7999999999999998,0.4556666666666666,2.05,0jq17l5U,0
71,beisbol,usa/mlb/,2017,away,0.5281666666666667,1.68,0.5056666666666667,2.25,0lfIRPxH,0
72,beisbol,usa/mlb/,2017,home,0.6781666666666667,1.8300000000000003,0.3635,2.0,0lhgm4K5,1
73,beisbol,usa/mlb/,2017,away,0.5426666666666666,0.0,0.5328333333333333,0.0,0lnDrEQ0,1
74,beisbol,usa/mlb/,2017,home,0.5823333333333334,1.45,0.3556666666666667,2.8,0lzNvAvf,0
75,beisbol,usa/mlb/,2017,away,0.5531666666666667,1.64,0.4621666666666666,2.35,0lze6iN7,1
76,beisbol,usa/mlb/,2017,home,0.5444444444444444,0.0,0.4760555555555556,0.0,0n1uiLH3,1
77,beisbol,usa/mlb/,2017,away,0.5871666666666666,0.0,0.482,0.0,0ncwyPDU,0
78,beisbol,usa/mlb/,2017,home,0.6233333333333333,1.5,0.3865,2.7,0pYdHHDs,0
79,beisbol,usa/mlb/,2017,home,0.4713333333333333,1.64,0.4578333333333333,2.35,0pvyrO0G,0
80,beisbol,usa/mlb/,2017,home,0.493,1.9,0.3638333333333333,1.9,0t4EyFWa,1
81,beisbol,usa/mlb/,2017,home,0.5846666666666667,1.9,0.4998333333333334,1.9,0t4HZl7k,1
82,beisbol,usa/mlb/,2017,home,0.6161666666666666,1.6,0.3368333333333333,2.45,0tQhOv1q,1
83,beisbol,usa/mlb/,2017,home,0.40166666666666667,0.0,0.30566666666666664,0.0,0tSfDtwL,0
84,beisbol,usa/mlb/,2017,home,0.4525,2.1,0.43433333333333335,1.7599999999999998,0tWhcqgb,0
85,beisbol,usa/mlb/,2017,away,0.6396666666666666,1.95,0.4526666666666666,1.86,0v93CUGh,0
86,beisbol,usa/mlb/,2017,home,0.4666666666666667,1.58,0.308,2.5,0vopAe2a,0
87,beisbol,usa/mlb/,2017,home,0.4525,0.0,0.43433333333333335,0.0,0xC3VybR,0
88,beisbol,usa/mlb/,2017,home,0.6496666666666666,0.0,0.39483333333333337,0.0,0xMCJxHi,0
89,beisbol,usa/mlb/,2017,home,0.536,1.55,0.4916666666666667,2.6,0xQj9Z6q,1
90,beisbol,usa/mlb/,2017,away,0.4508333333333333,1.95,0.3565,1.86,0xd5xOZL,1
91,beisbol,usa/mlb/,2017,home,0.7448333333333333,1.8300000000000003,0.4315,2.0,0z7vUEB7,0
92,beisbol,usa/mlb/,2017,home,0.6621666666666667,1.5,0.5416666666666666,2.7,0zBdkzqN,1
93,beisbol,usa/mlb/,2017,away,0.5406666666666666,2.1,0.44866666666666666,1.7599999999999998,0zZVs9Vb,1
94,beisbol,usa/mlb/,2017,home,0.6663333333333333,1.8300000000000003,0.4585,2.0,0zk1tfIr,1
95,beisbol,usa/mlb/,2017,home,0.456,1.9,0.2405,1.9,0zw3YoDa,1
96,beisbol,usa/mlb/,2017,home,0.6046666666666667,1.9,0.4871666666666667,1.9,21WQksUp,0
97,beisbol,usa/mlb/,2017,home,0.6615,1.6,0.5291666666666667,2.45,21fW1iH2,1
98,beisbol,usa/mlb/,2017,away,0.5745,2.05,0.43283333333333335,1.7999999999999998,21himOoB,1
99,beisbol,usa/mlb/,2017,home,0.5986666666666667,0.0,0.4998333333333334,0.0,21vNXyeo,0
100,beisbol,usa/mlb/,2017,away,0.4578333333333333,1.8300000000000003,0.456,2.0,21zbkAPP,1
101,beisbol,usa/mlb/,2017,away,0.5588333333333333,2.15,0.5013333333333333,1.7400000000000002,23BTcast,1
102,beisbol,usa/mlb/,2017,away,0.5411666666666667,2.55,0.5381666666666667,1.57,23JpgjE1,0
103,beisbol,usa/mlb/,2017,home,0.6621666666666667,1.58,0.4563333333333333,2.5,23eW3hAT,0
104,beisbol,usa/mlb/,2017,home,0.5609999999999999,1.5,0.3635,2.7,25Mvikhp,0
105,beisbol,usa/mlb/,2017,home,0.5191666666666667,0.0,0.4911666666666666,0.0,25OttiUL,1
106,beisbol,usa/mlb/,2017,home,0.4953333333333334,1.86,0.43416666666666665,1.95,25tzv5j7,0
107,beisbol,usa/mlb/,2017,home,0.6771666666666667,1.7599999999999998,0.4585,2.1,25vvfC9H,1
108,beisbol,usa/mlb/,2017,home,0.6001666666666667,1.8300000000000003,0.5038333333333334,2.0,27ctgtBk,0
109,beisbol,usa/mlb/,2017,away,0.4865,2.15,0.4846666666666667,1.7400000000000002,27orLjpS,1
110,beisbol,usa/mlb/,2017,home,0.536,1.57,0.4916666666666667,2.55,29Mzn69I,0
111,beisbol,usa/mlb/,2017,home,0.6835,1.7100000000000002,0.4038333333333334,2.2,29Q4v9GT,1
112,beisbol,usa/mlb/,2017,home,0.485,1.86,0.4186666666666666,1.95,29UGB9md,1
113,beisbol,usa/mlb/,2017,away,0.489,1.9,0.38983333333333337,1.9,29hdahT6,0
114,beisbol,usa/mlb/,2017,home,0.532,2.0,0.4035,1.8300000000000003,29nlhNtE,0
115,beisbol,usa/mlb/,2017,home,0.6026666666666667,2.8,0.4981666666666666,1.45,2BLVuC34,0
116,beisbol,usa/mlb/,2017,home,0.6001666666666667,2.3,0.5038333333333334,1.66,2BwjcJX3,0
117,beisbol,usa/mlb/,2017,away,0.5578333333333333,0.0,0.5168333333333334,0.0,2DltIANd,0
118,beisbol,usa/mlb/,2017,home,0.599,0.0,0.3008333333333333,0.0,2FJ8j4DH,1
119,beisbol,usa/mlb/,2017,away,0.4745,0.0,0.456,0.0,2FJzPMU3,0
120,beisbol,usa/mlb/,2017,away,0.6073333333333333,2.25,0.4663333333333333,1.68,2FeJ0XMt,1
121,beisbol,usa/mlb/,2017,home,0.7168333333333333,1.31,0.3578333333333333,3.6,2FomXKRN,0
122,beisbol,usa/mlb/,2017,away,0.5198333333333334,2.25,0.5163333333333333,1.68,2FyUMzik,0
123,beisbol,usa/mlb/,2017,away,0.5531666666666667,1.64,0.4621666666666666,2.35,2H0Mnhoh,1
124,beisbol,usa/mlb/,2017,home,0.7448333333333333,1.55,0.4315,2.6,2HGms5x4,0
125,beisbol,usa/mlb/,2017,away,0.5745,2.05,0.493,1.7999999999999998,2HILkF2P,0
126,beisbol,usa/mlb/,2017,home,0.5823333333333334,0.0,0.3701666666666665,0.0,2HdZfvM0,0
127,beisbol,usa/mlb/,2017,away,0.5638333333333333,1.7999999999999998,0.4281666666666667,2.05,2JL1LEi1,0
128,beisbol,usa/mlb/,2017,home,0.6996666666666667,1.66,0.39116666666666666,2.3,2JXhU2lg,1
129,beisbol,usa/mlb/,2017,home,0.5971666666666666,2.0,0.485,1.8300000000000003,2JgOqrlt,0
130,beisbol,usa/mlb/,2017,home,0.5513333333333333,1.7599999999999998,0.44116666666666665,2.1,2JyjHYWP,1
131,beisbol,usa/mlb/,2017,home,0.4786666666666667,1.8300000000000003,0.4368333333333333,2.0,2LClHbjN,0
132,beisbol,usa/mlb/,2017,away,0.5841666666666666,1.9,0.371,1.9,2LEvhY4s,0
133,beisbol,usa/mlb/,2017,home,0.6161666666666666,1.7599999999999998,0.3368333333333333,2.1,2LWweeME,1
134,beisbol,usa/mlb/,2017,home,0.6066666666666667,1.7100000000000002,0.258,2.2,2LzzBxco,1
135,beisbol,usa/mlb/,2017,away,0.5281666666666667,1.47,0.4881666666666667,2.75,2NX9jw3P,1
136,beisbol,usa/mlb/,2017,home,0.5788333333333333,1.64,0.5755,2.35,2NoW4mDD,1
137,beisbol,usa/mlb/,2017,home,0.5605,1.7599999999999998,0.5106666666666666,2.1,2PEtsnX5,1
138,beisbol,usa/mlb/,2017,home,0.6233333333333333,1.33,0.4273333333333333,3.4,2PdZ72lS,1
139,beisbol,usa/mlb/,2017,home,0.6288333333333334,1.7999999999999998,0.4518333333333334,2.05,2Pn4AxRo,0
140,beisbol,usa/mlb/,2017,away,0.608,0.0,0.38283333333333336,0.0,2RJlOXQQ,0
141,beisbol,usa/mlb/,2017,home,0.6771666666666667,2.05,0.4585,1.7999999999999998,2RNSDUGI,0
142,beisbol,usa/mlb/,2017,away,0.5198333333333334,2.5,0.5163333333333333,1.58,2TQMBTf1,0
143,beisbol,usa/mlb/,2017,away,0.5426666666666666,1.95,0.5328333333333333,1.86,2TpIbqgO,0
144,beisbol,usa/mlb/,2017,home,0.5823333333333334,1.9,0.3556666666666667,1.9,2VB0SOgO,1
145,beisbol,usa/mlb/,2017,home,0.5495,1.64,0.494,2.35,2VHkWfxo,1
146,beisbol,usa/mlb/,2017,home,0.6323333333333333,1.62,0.375,2.4,2VaTEE6t,0
147,beisbol,usa/mlb/,2017,away,0.5841666666666666,0.0,0.371,0.0,2Vcggvb2,0
148,beisbol,usa/mlb/,2017,home,0.5955,0.0,0.3675,0.0,2Vgxqgp3,0
149,beisbol,usa/mlb/,2017,home,0.6621666666666667,1.68,0.4881666666666666,2.25,2X0zzE6f,0
150,beisbol,usa/mlb/,2017,home,0.5955,2.4,0.515,1.62,2XKVMT4H,1
151,beisbol,usa/mlb/,2017,home,0.5618333333333333,2.05,0.4078333333333333,1.7999999999999998,2XYKqWN5,1
152,beisbol,usa/mlb/,2017,home,0.6996666666666667,1.95,0.208,1.86,2XYa473J,0
153,beisbol,usa/mlb/,2017,home,0.6471666666666667,1.9,0.3543333333333333,1.9,2Xd6hkmA,1
154,beisbol,usa/mlb/,2017,away,0.5635,1.7999999999999998,0.38433333333333336,2.05,2XvuH9Ej,0
155,beisbol,usa/mlb/,2017,away,0.4746666666666667,0.0,0.285,0.0,2Z9zQHXm,0
156,beisbol,usa/mlb/,2017,away,0.574,1.66,0.5335,2.3,2ZPp6NUa,0
157,beisbol,usa/mlb/,2017,home,0.5131666666666667,1.8300000000000003,0.4685,2.0,2ag6t0qH,0
158,beisbol,usa/mlb/,2017,away,0.5266666666666666,1.95,0.5121666666666667,1.86,2c2uWPBC,1
159,beisbol,usa/mlb/,2017,away,0.5791666666666666,1.7599999999999998,0.5188333333333334,2.1,2c4GnYwm,0
160,beisbol,usa/mlb/,2017,home,0.5231666666666667,1.58,0.4365,2.5,2cCUqkzJ,0
161,beisbol,usa/mlb/,2017,home,0.5016666666666667,1.7599999999999998,0.4615,2.1,2cdXOfPJ,1
162,beisbol,usa/mlb/,2017,home,0.4995,2.15,0.4948333333333334,1.7400000000000002,2gEwVz08,1
163,beisbol,usa/mlb/,2017,home,0.5663333333333334,1.58,0.4563333333333333,2.5,2gGZETtb,1
164,beisbol,usa/mlb/,2017,home,0.4898333333333333,1.47,0.4685,2.75,2gGp7IXq,1
165,beisbol,usa/mlb/,2017,away,0.5518333333333334,2.25,0.4075,1.68,2gYC2lzN,0
166,beisbol,usa/mlb/,2017,home,0.6496666666666666,1.66,0.4906666666666667,2.3,2iVVvH0K,1
167,beisbol,usa/mlb/,2017,home,0.6046666666666667,1.5,0.4871666666666667,2.7,2igpUE4h,0
168,beisbol,usa/mlb/,2017,home,0.6835,1.6,0.4038333333333334,2.45,2k2S1xEf,1
169,beisbol,usa/mlb/,2017,away,0.5411666666666667,2.1,0.4285,1.7599999999999998,2m9J5S2F,1
170,beisbol,usa/mlb/,2017,home,0.6890000000000001,1.55,0.2675,2.6,2mDIYOWH,0
171,beisbol,usa/mlb/,2017,home,0.6043333333333333,1.33,0.4506666666666666,3.4,2onUKDQ9,1
172,beisbol,usa/mlb/,2017,home,0.5501666666666667,1.95,0.5185,1.86,2oxu7l23,0
173,beisbol,usa/mlb/,2017,away,0.5396666666666666,1.8300000000000003,0.4566666666666666,2.0,2q93GwIQ,0
174,beisbol,usa/mlb/,2017,home,0.5191666666666667,1.7100000000000002,0.4911666666666666,2.2,2qHJX9k1,0
175,beisbol,usa/mlb/,2017,away,0.5916666666666667,1.54,0.43233333333333335,2.65,2qN6HQdJ,0
176,beisbol,usa/mlb/,2017,home,0.5323333333333333,1.7999999999999998,0.523,2.05,2qRl82UR,0
177,beisbol,usa/mlb/,2017,home,0.4566666666666666,1.9,0.4341666666666667,1.9,2qa0TrDS,1
178,beisbol,usa/mlb/,2017,home,0.43933333333333335,1.9,0.33899999999999997,1.9,2qm0ZGZP,1
179,beisbol,usa/mlb/,2017,away,0.5701666666666667,0.0,0.4156666666666666,0.0,2s8CwDQD,0
180,beisbol,usa/mlb/,2017,home,0.6948333333333333,1.57,0.444,2.55,2sKx8UgC,1
181,beisbol,usa/mlb/,2017,away,0.6038333333333333,2.15,0.5281666666666667,1.7400000000000002,2sUES1Om,1
182,beisbol,usa/mlb/,2017,home,0.6833333333333333,1.7599999999999998,0.4615,2.1,2shhiN75,1
183,beisbol,usa/mlb/,2017,home,0.4525,1.95,0.43433333333333335,1.86,2u31STVB,0
184,beisbol,usa/mlb/,2017,away,0.5911666666666666,1.9,0.44533333333333336,1.9,2u3GjCAg,1
185,beisbol,usa/mlb/,2017,away,0.5916666666666667,2.0,0.43233333333333335,1.8300000000000003,2uBxIQSI,1
186,beisbol,usa/mlb/,2017,away,0.474,0.0,0.4263333333333333,0.0,2uoNhbl8,0
187,beisbol,usa/mlb/,2017,away,0.5525,1.7599999999999998,0.47,2.1,2uu21E6L,0
188,beisbol,usa/mlb/,2017,home,0.6566666666666666,1.66,0.3035,2.3,2wrSLD0s,1
189,beisbol,usa/mlb/,2017,away,0.5468333333333333,1.95,0.4163333333333333,1.86,2wxSx14o,0
190,beisbol,usa/mlb/,2017,home,0.5616666666666666,1.38,0.5371666666666667,3.1500000000000004,2yD4ZDze,0
191,beisbol,usa/mlb/,2017,away,0.5911666666666666,1.64,0.44533333333333336,2.35,2yeJskOg,1
192,beisbol,usa/mlb/,2017,home,0.5056666666666667,0.0,0.4281666666666667,0.0,2yeq3scN,1
193,beisbol,usa/mlb/,2017,home,0.4733333333333333,1.54,0.4035,2.65,2ymI9mN8,0
194,beisbol,usa/mlb/,2017,home,0.633,0.0,0.44333333333333336,0.0,40NmeSbn,0
195,beisbol,usa/mlb/,2017,away,0.5468333333333333,1.86,0.4163333333333333,1.95,40ZHodmG,0
196,beisbol,usa/mlb/,2017,home,0.4733333333333333,1.5,0.4035,2.7,42EWAi4U,1
197,beisbol,usa/mlb/,2017,home,0.43933333333333335,1.7100000000000002,0.389,2.2,42OdJTFg,0
198,beisbol,usa/mlb/,2017,away,0.6183333333333334,2.65,0.4901666666666666,1.54,42dDio9F,1
199,beisbol,usa/mlb/,2017,home,0.40166666666666667,1.9,0.30566666666666664,1.9,42nGL2Un,0
200,beisbol,usa/mlb/,2017,home,0.583,1.95,0.523,1.86,441kAXQP,0
201,beisbol,usa/mlb/,2017,home,0.5096666666666667,1.62,0.4021666666666667,2.4,44956H6h,1
202,beisbol,usa/mlb/,2017,away,0.5035,2.1,0.43766666666666665,1.7599999999999998,44LVzZZj,0
203,beisbol,usa/mlb/,2017,home,0.6026666666666667,1.62,0.2746666666666667,2.4,44P3aVUc,0
204,beisbol,usa/mlb/,2017,home,0.5328333333333333,1.7100000000000002,0.4615,2.2,46KeKrcA,0
205,beisbol,usa/mlb/,2017,home,0.6526666666666667,2.3,0.4038333333333334,1.66,46W0C6Si,0
206,beisbol,usa/mlb/,2017,away,0.5531666666666667,1.95,0.4621666666666666,1.86,46fWXOKI,1
207,beisbol,usa/mlb/,2017,home,0.7121666666666666,0.0,0.3531666666666667,0.0,46pdrSDB,1
208,beisbol,usa/mlb/,2017,home,0.5881666666666666,1.8300000000000003,0.4946666666666667,2.0,48D50Kt2,0
209,beisbol,usa/mlb/,2017,home,0.5723333333333334,1.7599999999999998,0.4745,2.1,48HmidEA,1
210,beisbol,usa/mlb/,2017,away,0.5563333333333333,2.0,0.5281666666666667,1.8300000000000003,48TSqdMj,0
211,beisbol,usa/mlb/,2017,home,0.7121666666666666,1.57,0.3531666666666667,2.55,4A8GBNef,1
212,beisbol,usa/mlb/,2017,away,0.45799999999999996,2.35,0.3833333333333333,1.64,4AdF5uGL,0
213,beisbol,usa/mlb/,2017,home,0.5379999999999999,0.0,0.4245,0.0,4AzjpcRO,1
214,beisbol,usa/mlb/,2017,home,0.5393333333333333,1.55,0.4831666666666667,2.6,4C7a8fl9,1
215,beisbol,usa/mlb/,2017,home,0.59,1.5,0.3556666666666667,2.7,4CPnXcGm,0
216,beisbol,usa/mlb/,2017,home,0.5231666666666667,1.55,0.4411666666666667,2.6,4CV5dxYa,0
217,beisbol,usa/mlb/,2017,away,0.5471666666666667,1.7999999999999998,0.33333333333333337,2.05,4CiyCHXn,0
218,beisbol,usa/mlb/,2017,away,0.525,2.1,0.38466666666666666,1.7599999999999998,4CyOknuc,1
219,beisbol,usa/mlb/,2017,home,0.5096666666666667,1.7400000000000002,0.4021666666666667,2.15,4EAw5Ip1,1
220,beisbol,usa/mlb/,2017,home,0.5621666666666667,2.3,0.5083333333333333,1.66,4ECGpvvd,1
221,beisbol,usa/mlb/,2017,home,0.5723333333333334,1.8300000000000003,0.4745,2.0,4EKcr1Vu,1
222,beisbol,usa/mlb/,2017,home,0.6281666666666667,1.55,0.5483333333333333,2.6,4EnRMwjK,1
223,beisbol,usa/mlb/,2017,away,0.4801666666666667,1.58,0.4621666666666666,2.5,4GHZMbzj,1
224,beisbol,usa/mlb/,2017,home,0.485,1.95,0.4186666666666666,1.86,4GR4ciFG,1
225,beisbol,usa/mlb/,2017,home,0.5858333333333333,1.58,0.4991666666666666,2.5,4GZ5VhG1,1
226,beisbol,usa/mlb/,2017,home,0.6621666666666667,1.6,0.5416666666666666,2.45,4Gk4O6v7,0
227,beisbol,usa/mlb/,2017,away,0.5906666666666667,2.75,0.3481666666666667,1.47,4GsmTF7o,0
228,beisbol,usa/mlb/,2017,away,0.4851666666666666,1.9,0.4846666666666667,1.9,4I0HfZyn,1
229,beisbol,usa/mlb/,2017,home,0.4731666666666667,2.0,0.3556666666666667,1.8300000000000003,4ICWZSOp,1
230,beisbol,usa/mlb/,2017,home,0.485,1.7400000000000002,0.32733333333333337,2.15,4IMF1kwG,1
231,beisbol,usa/mlb/,2017,away,0.5245,2.1,0.4075,1.7599999999999998,4IWuLHm5,1
232,beisbol,usa/mlb/,2017,home,0.6381666666666667,1.58,0.4801666666666666,2.5,4IzADKfG,1
233,beisbol,usa/mlb/,2017,away,0.6579999999999999,2.2,0.2948333333333333,1.7100000000000002,4K7Whsmi,1
234,beisbol,usa/mlb/,2017,away,0.4948333333333334,0.0,0.406,0.0,4KVnR22d,0
235,beisbol,usa/mlb/,2017,home,0.6263333333333333,1.64,0.4245,2.35,4Kg8WwYr,1
236,beisbol,usa/mlb/,2017,home,0.6153333333333333,0.0,0.32733333333333337,0.0,4KoQXb1L,1
237,beisbol,usa/mlb/,2017,home,0.6193333333333333,1.62,0.4563333333333333,2.4,4KqOrcPq,1
238,beisbol,usa/mlb/,2017,away,0.4841666666666666,1.7999999999999998,0.4548333333333333,2.05,4MA3mcDL,0
239,beisbol,usa/mlb/,2017,home,0.6668333333333334,1.27,0.5073333333333333,3.9,4MOv5iz9,1
240,beisbol,usa/mlb/,2017,home,0.6085,1.66,0.5085,2.3,4O1OENl6,0
241,beisbol,usa/mlb/,2017,home,0.5876666666666667,1.33,0.4946666666666667,3.4,4OHyygsd,0
242,beisbol,usa/mlb/,2017,home,0.5153333333333333,3.7000000000000006,0.4583333333333334,1.29,4OXaXVcI,0
243,beisbol,usa/mlb/,2017,home,0.6781666666666667,1.41,0.3635,3.0,4OikBST9,0
244,beisbol,usa/mlb/,2017,home,0.6668333333333334,1.6,0.5073333333333333,2.45,4Qpb7xuk,1
245,beisbol,usa/mlb/,2017,away,0.5698333333333333,1.47,0.4653333333333333,2.75,4Qvtpjbq,1
246,beisbol,usa/mlb/,2017,home,0.6223333333333333,1.86,0.4418333333333333,1.95,4QzdqNGe,0
247,beisbol,usa/mlb/,2017,away,0.6201666666666666,1.6,0.3501666666666667,2.45,4S3qEijR,0
248,beisbol,usa/mlb/,2017,away,0.5305,1.66,0.39866666666666667,2.3,4S7FQ9Yt,1
